genre,artist_name,track_name,popularity,danceability,energy,tempo,valence,categoria_popularidade
Hip-Hop,Young Thug,Do U Love Me,51,0.8,0.607,101.926,0.713,Popular
Hip-Hop,Zapp,I Want To Be Your Man,55,0.557,0.607,81.648,0.457,Popular
Hip-Hop,Nicky Jam,X - Spanglish Version,60,0.658,0.721,180.033,0.677,Popular
Hip-Hop,Rakim,It's Been A Long Time,55,0.839,0.551,88.727,0.852,Popular
Hip-Hop,BROCKHAMPTON,TRIP,53,0.775,0.308,75.954,0.633,Popular
Hip-Hop,Shakewell,10 Homies,52,0.73,0.568,164.963,0.295,Popular
Hip-Hop,Pav Dharia,Na Ja,57,0.772,0.649,90.072,0.824,Popular
Hip-Hop,Malibu Ken,Save Our Ship,51,0.7,0.699,97.838,0.538,Popular
Hip-Hop,Kevin Flum,U Mad Bro,54,0.779,0.644,118.076,0.249,Popular
Hip-Hop,Darshan Raval,"Chogada (From ""Loveyatri"")",55,0.359,0.972,62.914,0.595,Popular
Hip-Hop,Future,Turn On Me,51,0.729,0.384,126.982,0.3,Popular
Hip-Hop,Guru Randhawa,Morni Banke,56,0.816,0.922,95.006,0.887,Popular
Hip-Hop,Mike Stud,Saved from the City,54,0.659,0.531,166.495,0.522,Popular
Hip-Hop,Mr Eazi,Skin Tight (feat. Efya),59,0.654,0.439,111.358,0.512,Popular
Hip-Hop,Yung Joc,"I Know You See It (feat. Brandy ""Ms. B"" Hambrick)",51,0.744,0.368,84.018,0.391,Popular
Hip-Hop,Wifisfuneral,Lights,51,0.782,0.532,74.938,0.709,Popular
Hip-Hop,Nicky Jam,Piensas en Mí,66,0.802,0.766,176.109,0.955,Muito Popular
Hip-Hop,Kendrick Lamar,No Make-Up (Her Vice),53,0.535,0.696,91.002,0.213,Popular
Hip-Hop,J Alvarez,Enamórate,61,0.874,0.791,101.002,0.818,Popular
Hip-Hop,Kodak Black,First Love,52,0.698,0.58,144.923,0.531,Popular
Hip-Hop,Birdman,Depend (feat. FYB & King Issa),53,0.837,0.552,118.087,0.483,Popular
Hip-Hop,Higher Brothers,Need Me Now (feat. Guapdad 4000),51,0.713,0.873,154.977,0.897,Popular
Hip-Hop,Lil Wayne,Comfortable,51,0.676,0.822,94.301,0.668,Popular
Hip-Hop,Futuristic,Talk (feat. Tech N9ne & Devvon Terrell),52,0.677,0.603,160.029,0.244,Popular
Hip-Hop,Denzel Curry,Zeltron 6 Billion,51,0.596,0.874,172.107,0.45,Popular
Hip-Hop,Maldy,Tiempo de Vernos,61,0.684,0.806,169.796,0.787,Popular
Hip-Hop,The D.O.C.,It's Funky Enough - Remastered Single,52,0.83,0.797,90.229,0.886,Popular
Hip-Hop,Luny Tunes,Mayor Que Yo 3,66,0.656,0.961,91.909,0.54,Muito Popular
Hip-Hop,Waka Flocka Flame,What U Movin (feat. Jimmy Rocket),51,0.755,0.589,77.513,0.23,Popular
Hip-Hop,Paris,OVER,54,0.671,0.676,140.07,0.343,Popular
Hip-Hop,Killstation,Broken,55,0.508,0.417,96.96,0.337,Popular
Hip-Hop,Future,Testify,51,0.681,0.524,96.183,0.15,Popular
Hip-Hop,Wiz Khalifa,All of a Sudden (feat. THEMXXNLIGHT),53,0.69,0.572,110.03,0.396,Popular
Hip-Hop,YONAS,All Rise,56,0.749,0.689,105.993,0.378,Popular
Hip-Hop,Bass Santana,I Hit These Licks for You Momma (feat. Yoshi Thompkins),52,0.804,0.671,103.127,0.612,Popular
Hip-Hop,Eminem,Desperation,54,0.709,0.923,143.992,0.662,Popular
Hip-Hop,Yandel,Mi Religión,63,0.757,0.814,90.018,0.719,Popular
Hip-Hop,50 Cent,Get In My Car,56,0.694,0.866,75.182,0.784,Popular
Hip-Hop,Los Inquietos Del Norte,Sigues Dentro de Mi,52,0.625,0.828,79.896,0.437,Popular
Hip-Hop,BROCKHAMPTON,SWIM,52,0.659,0.493,92.989,0.497,Popular
Hip-Hop,KYLE,Playinwitme (Remix) [feat. Jay Park],54,0.639,0.593,156.904,0.706,Popular
Hip-Hop,Ycee,Juice (feat. Maleek Berry),60,0.812,0.657,109.998,0.749,Popular
Hip-Hop,Ryan Caraveo,Ten Times,53,0.807,0.441,140.236,0.638,Popular
Hip-Hop,Cold Hart,Morrissey,52,0.544,0.446,164.93,0.0891,Popular
Hip-Hop,A Tribe Called Quest,Solid Wall of Sound,51,0.67,0.684,146.054,0.473,Popular
Hip-Hop,Eazy-E,No More ?'s,53,0.935,0.805,105.641,0.624,Popular
Hip-Hop,Obie Trice,Snitch,56,0.749,0.816,90.009,0.59,Popular
Hip-Hop,Afroman,She Won't Let Me Fuck,53,0.928,0.447,99.953,0.748,Popular
Hip-Hop,Hector & Tito,Baila Morena - Original Reggaeton Mix,68,0.783,0.824,93.998,0.726,Muito Popular
Hip-Hop,Don Omar,Ayer La Vi,52,0.809,0.697,94.006,0.756,Popular
Hip-Hop,Big Pun,Beware,52,0.623,0.894,92.054,0.234,Popular
Hip-Hop,$uicideBoy$,Pictures,53,0.878,0.689,127.927,0.347,Popular
Hip-Hop,G Herbo,Visionary,52,0.751,0.662,143.033,0.501,Popular
Hip-Hop,Yelawolf,Heartbreak,53,0.821,0.779,75.498,0.393,Popular
Hip-Hop,Joey Bada$$,Daily Routine,51,0.665,0.531,81.343,0.539,Popular
Hip-Hop,Eazy-E,It's On,54,0.771,0.912,92.516,0.616,Popular
Hip-Hop,A.CHAL,Round Whippin',51,0.605,0.558,139.947,0.296,Popular
Hip-Hop,Naughty By Nature,O.P.P. (Re-Recorded),52,0.765,0.867,97.746,0.692,Popular
Hip-Hop,Nas,I Gave You Power,51,0.545,0.873,170.035,0.74,Popular
Hip-Hop,Yung Lean,happy feet,52,0.673,0.405,81.922,0.157,Popular
Hip-Hop,$uicideBoy$,A Girl Named Drool And A Pack of Kools,53,0.583,0.491,127.979,0.3,Popular
Hip-Hop,Thutmose,Wait Up,52,0.669,0.661,133.022,0.347,Popular
Hip-Hop,Paulo Londra,Luna Llena,69,0.841,0.731,160.057,0.441,Muito Popular
Hip-Hop,J Alvarez,Baila Mami,65,0.749,0.83,95.006,0.891,Muito Popular
Hip-Hop,Eminem,Steve Berman,52,0.753,0.667,56.385,0.807,Popular
Hip-Hop,$uicideBoy$,Tulane,54,0.771,0.731,105.946,0.496,Popular
Hip-Hop,King Lil G,After My Death,52,0.755,0.68,90.976,0.53,Popular
Hip-Hop,Angel Haze,Werkin' Girls,52,0.651,0.876,76.166,0.736,Popular
Hip-Hop,Famous Dex,DEADPOOL,52,0.817,0.485,79.94,0.333,Popular
Hip-Hop,YONAS,Photo,58,0.727,0.734,149.95,0.684,Popular
Hip-Hop,Gorillaz,"Out Of Body (feat. Kilo Kish, Zebra Katz & Imani Vonshà)",54,0.779,0.585,120.08,0.624,Popular
Hip-Hop,Cookin Soul,Chicago,54,0.729,0.448,91.021,0.328,Popular
Hip-Hop,Global Dan,Down,51,0.645,0.66,156.734,0.48,Popular
Hip-Hop,Bass Santana,Obviously,54,0.83,0.531,118.073,0.555,Popular
Hip-Hop,DJ Esco,How It Was (feat. Future),54,0.673,0.642,135.129,0.202,Popular
Hip-Hop,Fetty Wap,Make You Feel Good,51,0.658,0.626,158.147,0.738,Popular
Hip-Hop,Kendrick Lamar,untitled 01 | 08.19.2014.,52,0.58,0.57,102.241,0.143,Popular
Hip-Hop,Yung Lean,Yoshi City,58,0.546,0.53,128.209,0.227,Popular
Hip-Hop,$uicideBoy$,praisethedevil,53,0.784,0.789,126.987,0.624,Popular
Hip-Hop,DIVINE,Mere Gully Mein (feat. Naezy),56,0.744,0.813,108.056,0.149,Popular
Hip-Hop,Smooky MarGielaa,Too Blessed,53,0.859,0.328,140.007,0.42,Popular
Hip-Hop,Cosculluela,Sigo Rico,59,0.696,0.607,96.068,0.286,Popular
Hip-Hop,Ghostemane,Gatteka,56,0.721,0.568,144.915,0.109,Popular
Hip-Hop,Ghostemane,Hades,55,0.829,0.59,112.97,0.332,Popular
Hip-Hop,Russ,Emergency,51,0.71,0.725,85.97,0.189,Popular
Hip-Hop,Chris Webby,2001 (feat. Anoyd),51,0.914,0.807,130.044,0.43,Popular
Hip-Hop,Los Inquietos Del Norte,Locos y Entumecidos,52,0.568,0.912,94.039,0.905,Popular
Hip-Hop,Son Lux,Easy,60,0.602,0.304,73.33,0.156,Popular
Hip-Hop,2Pac,Run Tha Streetz,56,0.788,0.788,166.973,0.722,Popular
Hip-Hop,Joey Bada$$,SUPER PREDATOR (feat. Styles P),52,0.729,0.79,92.081,0.876,Popular
Hip-Hop,BONES,WhereTheTreesMeetTheFreeway,53,0.77,0.273,96.978,0.0375,Popular
Hip-Hop,Cartel De Santa,Bullyar,59,0.772,0.776,143.968,0.939,Popular
Hip-Hop,Flipp Dinero,Roses,51,0.689,0.801,86.982,0.638,Popular
Hip-Hop,Jhay Cortez,All Eyes On Me,56,0.728,0.735,171.076,0.412,Popular
Hip-Hop,Kodak Black,The Recipe,51,0.847,0.526,139.977,0.219,Popular
Hip-Hop,21 Savage,Bad Guy,53,0.83,0.405,147.07,0.188,Popular
Hip-Hop,MC Lyte,Cold Rock A Party,52,0.896,0.744,92.91,0.744,Popular
Hip-Hop,$uicideBoy$,CLYDE (I Hope At Least One Of My Ex-Girlfriends Hears This),53,0.691,0.684,100.955,0.336,Popular
Hip-Hop,SahBabii,Honey Bees,52,0.813,0.457,72.531,0.414,Popular
Hip-Hop,Kodak Black,Need A Break,51,0.797,0.559,150.011,0.278,Popular
Hip-Hop,Kodak Black,Up In Here,51,0.772,0.659,87.981,0.409,Popular
Hip-Hop,Lilo Key,Strange Thangs,54,0.555,0.755,88.163,0.202,Popular
Hip-Hop,Guru Randhawa,Suit Suit,55,0.767,0.869,98.208,0.751,Popular
Hip-Hop,88GLAM,Talk Nice,52,0.807,0.619,146.051,0.153,Popular
Hip-Hop,Ice Cube,Real N***A Roll Call (feat. Ice Cube),51,0.769,0.818,84.028,0.786,Popular
Hip-Hop,Lil Baby,Racks In,51,0.829,0.544,149.993,0.495,Popular
Hip-Hop,Chris Webby,Knocked Down,51,0.731,0.872,112.023,0.556,Popular
Hip-Hop,Aleman,Tantas Veces,67,0.789,0.719,81.003,0.664,Muito Popular
Hip-Hop,Ranveer Singh,Apna Time Aayega,60,0.766,0.618,95.054,0.513,Popular
Hip-Hop,Rae Sremmurd,Lost Angels - From Swaecation,54,0.351,0.699,80.807,0.35,Popular
Hip-Hop,A$AP Ferg,Aww Yeah,51,0.759,0.618,120.956,0.134,Popular
Hip-Hop,Wisin & Yandel,Tú Tienes,60,0.759,0.853,88.955,0.716,Popular
Hip-Hop,Kid Trunks,"Not Legal (feat. Ski Mask the Slump God, Warhol.ss & A$AP ANT)",52,0.797,0.405,147.021,0.337,Popular
Hip-Hop,Lil Xan,Slope,57,0.827,0.343,125.989,0.501,Popular
Hip-Hop,Wu-Tang Clan,Reunited,53,0.611,0.721,180.074,0.832,Popular
Hip-Hop,Moh Flow,Do You Wrong,52,0.602,0.616,159.895,0.262,Popular
Hip-Hop,Rae Sremmurd,Heat Of The Moment - From Swaecation,54,0.624,0.649,93.923,0.183,Popular
Hip-Hop,KYLE,Zoom,51,0.782,0.503,129.904,0.657,Popular
Hip-Hop,Horse Head,Last Night in LA,54,0.596,0.574,132.001,0.397,Popular
Hip-Hop,$uicideBoy$,Grayscale,53,0.77,0.819,129.956,0.228,Popular
Hip-Hop,BROCKHAMPTON,JESUS,52,0.606,0.368,101.549,0.349,Popular
Hip-Hop,Juvenile,Rodeo,51,0.7,0.547,157.137,0.67,Popular
Hip-Hop,Do Or Die,Do U?,52,0.617,0.882,145.933,0.267,Popular
Hip-Hop,$uicideBoy$,FUCK,54,0.792,0.738,143.996,0.618,Popular
Hip-Hop,Brennan Savage,Reflection,57,0.45,0.332,59.957,0.0636,Popular
Hip-Hop,R.K.M & Ken-Y,No Reciclo Amores,62,0.868,0.706,95.034,0.741,Popular
Hip-Hop,OmenXIII,I Think It's Time That I Emerge,53,0.875,0.332,123.964,0.38,Popular
Hip-Hop,Yandel,No Quiero Amores (feat. Ozuna),62,0.666,0.658,182.184,0.562,Popular
Hip-Hop,Katchafire,Love Letter,52,0.83,0.55,145.004,0.97,Popular
Hip-Hop,Joey Bada$$,GOOD MORNING AMERIKKKA,52,0.579,0.642,97.32,0.3,Popular
Hip-Hop,ScHoolboy Q,WHateva U Want,51,0.712,0.625,108.951,0.16,Popular
Hip-Hop,Nicky Jam,Amor Prohibido (feat. Sean Paul & Konshens),60,0.775,0.652,156.12,0.879,Popular
Hip-Hop,Kid Buu,Double Up,51,0.797,0.764,151.868,0.375,Popular
Hip-Hop,Mr. Probz,Praying To A God - LUKE Remix,56,0.839,0.621,120.009,0.208,Popular
Hip-Hop,Hurricane Chris,A Bay Bay,52,0.577,0.668,60.709,0.702,Popular
Hip-Hop,Kris Wu,July,54,0.61,0.58,159.962,0.469,Popular
Hip-Hop,Juicy J,Low,51,0.832,0.67,144.047,0.512,Popular
Hip-Hop,Futuristic,Main Homie,53,0.888,0.451,126.071,0.3,Popular
Hip-Hop,$uicideBoy$,Leave Me Alone,54,0.556,0.507,129.882,0.343,Popular
Hip-Hop,Nicky Jam,En La Cama (feat. Daddy Yankee),68,0.856,0.894,104.042,0.916,Muito Popular
Hip-Hop,Future,High Demand,51,0.907,0.465,141.957,0.188,Popular
Hip-Hop,Chamillionaire,Slow Loud & Bangin,52,0.643,0.73,131.895,0.276,Popular
Hip-Hop,Dr. Dre,Let's Get High,56,0.894,0.842,99.359,0.489,Popular
Hip-Hop,$uicideBoy$,The Nail To The Cross,51,0.769,0.926,109.987,0.316,Popular
Hip-Hop,Millonario,Chingo de Cheve,63,0.84,0.888,93.401,0.741,Popular
Hip-Hop,Arcangel,Hace Mucho Tiempo,54,0.687,0.782,89.978,0.72,Popular
Hip-Hop,2Pac,How Do U Want It,52,0.832,0.82,92.454,0.831,Popular
Hip-Hop,Los Originales De San Juan,La Herencia De Mi Padre,51,0.435,0.583,166.507,0.648,Popular
Hip-Hop,Juicy J,Ain't Nothing (feat. Wiz Khalifa & Ty Dolla $ign),52,0.769,0.601,168.996,0.448,Popular
Hip-Hop,Eminem,Groundhog Day,53,0.732,0.791,81.972,0.56,Popular
Hip-Hop,Pusha T,M.F.T.R.,51,0.694,0.803,88.063,0.36,Popular
Hip-Hop,Beret,Te echo de menos,73,0.658,0.714,159.9,0.362,Muito Popular
Hip-Hop,The Notorious B.I.G.,You're Nobody (Til Somebody Kills You) - 2014 Remastered Version,53,0.626,0.842,84.657,0.624,Popular
Hip-Hop,DaVido,Wonder Woman,57,0.688,0.696,95.954,0.684,Popular
Hip-Hop,City Morgue,Caligula,54,0.614,0.738,134.919,0.171,Popular
Hip-Hop,AJ Tracey,LO(V/S)ER,68,0.9,0.831,139.987,0.661,Muito Popular
Hip-Hop,PRO ERA,King To A God,51,0.467,0.914,173.958,0.964,Popular
Hip-Hop,$uicideBoy$,"All That Glitters Is Not Gold, but It's Still Damn Beautiful",53,0.84,0.802,147.942,0.575,Popular
Hip-Hop,G-Eazy,Wasabi,53,0.634,0.525,140.112,0.464,Popular
Hip-Hop,Icy Narco,LINK,53,0.837,0.578,122.135,0.258,Popular
Hip-Hop,Cartel De Santa,Lo Que Quiero Es Besarte,59,0.797,0.632,92.011,0.961,Popular
Hip-Hop,Thutmose,Ride With Me,53,0.773,0.656,133.911,0.802,Popular
Hip-Hop,Pressa,Canada Goose,60,0.846,0.629,84.016,0.549,Popular
Hip-Hop,SAINt JHN,Some Nights,54,0.752,0.403,82.023,0.384,Popular
Hip-Hop,Yella Beezy,Pull Out,51,0.762,0.685,132.003,0.773,Popular
Hip-Hop,Chris Webby,Left Lane,52,0.476,0.83,143.928,0.709,Popular
Hip-Hop,A$AP Rocky,Pain (feat. OverDoz.),51,0.653,0.835,134.996,0.515,Popular
Hip-Hop,Landon Cube,Beachtown,51,0.654,0.722,119.871,0.425,Popular
Hip-Hop,Watsky,Mean Ass Drunk,52,0.698,0.789,153.93,0.705,Popular
Hip-Hop,Merkules,Moment,51,0.71,0.679,138.016,0.305,Popular
Hip-Hop,GAWVI,Like We Belong,51,0.491,0.576,119.892,0.241,Popular
Hip-Hop,Mustard,"10,000 Hours",51,0.61,0.415,122.049,0.245,Popular
Hip-Hop,Yung Tory,Mizu,55,0.799,0.445,159.824,0.597,Popular
Hip-Hop,Dibia$E,Fly Me T' The Moon,51,0.655,0.58,85.828,0.908,Popular
Hip-Hop,Method Man,Part II,57,0.774,0.85,95.996,0.816,Popular
Hip-Hop,Aventura,Tu Jueguito,57,0.75,0.472,120.505,0.881,Popular
Hip-Hop,Kodak Black,Change My Ways,51,0.786,0.578,120.023,0.358,Popular
Hip-Hop,Burna Boy,Rock Your Body,58,0.801,0.623,104.985,0.801,Popular
Hip-Hop,2 LIVE CREW,We Want Some P--sy,53,0.916,0.519,125.137,0.761,Popular
Hip-Hop,2Pac,Breathin,59,0.891,0.728,83.008,0.633,Popular
Hip-Hop,GAWVI,DULCE,52,0.389,0.725,175.978,0.393,Popular
Hip-Hop,YG,Bompton,51,0.658,0.575,95.004,0.0892,Popular
Hip-Hop,E-40,Dusted 'N' Disgusted,54,0.849,0.705,92.706,0.673,Popular
Hip-Hop,Tyga,Faithful (feat. Tory Lanez),56,0.731,0.488,93.981,0.465,Popular
Hip-Hop,Pusha T,M.P.A.,52,0.518,0.619,168.591,0.334,Popular
Hip-Hop,$uicideBoy$,Cherish The Dead,51,0.847,0.564,115.962,0.443,Popular
Hip-Hop,Jassie Gill,Nikle Currant,56,0.811,0.921,94.98,0.756,Popular
Hip-Hop,Kid Trunks,I'm Here To Help You Are Not Alone,52,0.536,0.475,119.934,0.0388,Popular
Hip-Hop,Nicky Jam,Voy a Beber,63,0.763,0.76,163.969,0.916,Popular
Hip-Hop,Lil Raven,Oh,55,0.623,0.599,148.077,0.56,Popular
Hip-Hop,Arcangel,Millones,58,0.858,0.703,129.962,0.293,Popular
Hip-Hop,The Pharcyde,Runnin' - Instrumental,51,0.818,0.764,94.088,0.832,Popular
Hip-Hop,G Herbo,Boww,52,0.545,0.793,151.89,0.649,Popular
Hip-Hop,Watsky,Whitecaps,52,0.374,0.749,168.249,0.299,Popular
Hip-Hop,OutKast,Liberation (with Cee-Lo),51,0.66,0.63,157.594,0.591,Popular
Hip-Hop,$uicideBoy$,All My Life I've Wanted A Chevy,51,0.793,0.371,109.999,0.114,Popular
Hip-Hop,Robb Bank$,Bad Vibes Forever,51,0.78,0.654,140.058,0.528,Popular
Hip-Hop,Aventura,Amor de Madre,58,0.847,0.519,131.044,0.932,Popular
Hip-Hop,Jidenna,Little Bit More,51,0.722,0.728,104.994,0.654,Popular
Hip-Hop,Gorillaz,We Got The Power (feat. Jehnny Beth),55,0.507,0.985,150.059,0.394,Popular
Hip-Hop,Wisin & Yandel,Abusadora,63,0.78,0.776,114.988,0.203,Popular
Hip-Hop,Pouya,Great Influence,51,0.734,0.724,85.025,0.256,Popular
Hip-Hop,Wisin & Yandel,Nadie Como Tu,60,0.811,0.735,93.015,0.736,Popular
Hip-Hop,Kid Trunks,On That Bitch,53,0.843,0.438,142.044,0.41,Popular
Hip-Hop,Migos,Versace,54,0.841,0.729,132.073,0.444,Popular
Hip-Hop,2Pac,It Ain't Easy,56,0.78,0.788,90.623,0.641,Popular
Hip-Hop,Gorillaz,Fire Coming Out Of The Monkey's Head,55,0.769,0.621,100.25,0.649,Popular
Hip-Hop,Residente,Sexo (feat. iLe),63,0.759,0.85,110.003,0.709,Popular
Hip-Hop,88GLAM,Ice On My Leash,53,0.762,0.656,145.918,0.703,Popular
Hip-Hop,Kodak Black,Misunderstood,51,0.809,0.598,139.984,0.135,Popular
Hip-Hop,Future,Poppin' Tags,51,0.857,0.601,147.076,0.279,Popular
Hip-Hop,Young Dro,FDB,51,0.942,0.773,125.075,0.648,Popular
Hip-Hop,Maître Gims,Corazón,52,0.761,0.784,100.036,0.342,Popular
Hip-Hop,Lil Xan,Shine Hard (feat. Rae Sremmurd),54,0.721,0.85,130.011,0.234,Popular
Hip-Hop,Eminem,Hello,55,0.862,0.93,95.984,0.738,Popular
Hip-Hop,Duki,LeBron,71,0.703,0.376,140.015,0.65,Muito Popular
Hip-Hop,City Morgue,Gravehop187,53,0.447,0.949,153.995,0.24,Popular
Hip-Hop,Naughty By Nature,Jamboree,53,0.849,0.635,92.003,0.856,Popular
Hip-Hop,Daddy Yankee,Somos de Calle,61,0.594,0.687,120.036,0.773,Popular
Hip-Hop,Reflection Eternal,Blast,51,0.786,0.738,93.758,0.78,Popular
Hip-Hop,Don Omar,Perdido En Tus Ojos,59,0.686,0.883,95.978,0.753,Popular
Hip-Hop,Yung Lean,Creep Creeps,57,0.67,0.549,160.094,0.31,Popular
Hip-Hop,Lil Baby,Dive In,51,0.765,0.522,133.055,0.399,Popular
Hip-Hop,Roy Jones Jr.,"Go Hard, Go Home (feat. Giz, Swellz & Choppa)",57,0.595,0.714,88.449,0.141,Popular
Hip-Hop,Mobb Deep,Hey Luv (Anything) - Unedited Version,52,0.833,0.68,98.996,0.641,Popular
Hip-Hop,Kevin Roldan,La Trampa,66,0.852,0.64,103.027,0.759,Muito Popular
Hip-Hop,Mr Eazi,Surrender,56,0.859,0.659,120.02,0.947,Popular
Hip-Hop,Kinto Sol,Ella Se Fue,55,0.831,0.79,93.998,0.96,Popular
Hip-Hop,C-Kan,Un Par De Balas,58,0.816,0.813,171.816,0.79,Popular
Hip-Hop,Smooky MarGielaa,Not Right,53,0.874,0.547,81.483,0.616,Popular
Hip-Hop,Xavier Wulf,"Chaos Castle (feat. Eddy Baker, Chris Travis and Bones)",51,0.793,0.516,129.968,0.257,Popular
Hip-Hop,Toby Love,Llorar Lloviendo,54,0.789,0.713,126.996,0.902,Popular
Hip-Hop,6 Dogs,Guccy Armor,52,0.591,0.42,161.963,0.596,Popular
Hip-Hop,PnB Rock,Hanging Up My Jersey,51,0.68,0.601,120.189,0.53,Popular
Hip-Hop,BONES,BlastZone (ЗонаПоражения),54,0.846,0.616,125.975,0.133,Popular
Hip-Hop,88GLAM,GPS,52,0.735,0.653,80.533,0.452,Popular
Hip-Hop,Xzibit,Alkaholik,56,0.893,0.514,95.848,0.787,Popular
Hip-Hop,MHD,Bébé,70,0.706,0.672,104.017,0.839,Muito Popular
Hip-Hop,Nate Dogg,I Got Love,60,0.912,0.416,90.013,0.677,Popular
Hip-Hop,Machine Gun Kelly,Spotlight,51,0.572,0.621,92.97,0.351,Popular
Hip-Hop,Migos,Culture National Anthem - Outro,54,0.713,0.545,140.035,0.277,Popular
Hip-Hop,French Montana,New Thang (From the Original Motion Picture Soundtrack 'Uncle Drew'),53,0.555,0.798,175.92,0.557,Popular
Hip-Hop,Bazanji,Escape,56,0.719,0.706,80.063,0.377,Popular
Hip-Hop,G Herbo,That's How I Grew Up (feat. 21 Savage),52,0.781,0.757,74.982,0.516,Popular
Hip-Hop,50 Cent,Too Rich For The Bitch,57,0.841,0.415,128.085,0.315,Popular
Hip-Hop,Paul Wall,Legalize,51,0.754,0.697,129.928,0.694,Popular
Hip-Hop,Quality Control,Holiday,51,0.889,0.674,128.011,0.635,Popular
Hip-Hop,Desiigner,Tiimmy Turner - Remix,55,0.793,0.46,122.973,0.375,Popular
Hip-Hop,Jaden Smith,Symba,52,0.53,0.53,175.914,0.272,Popular
Hip-Hop,BEXEY,CUTTHROAT SMILE,55,0.753,0.826,149.954,0.445,Popular
Hip-Hop,Ryan Caraveo,Corner of the World,52,0.679,0.649,159.975,0.283,Popular
Hip-Hop,Talib Kweli,2000 Seasons,52,0.767,0.732,93.108,0.843,Popular
Hip-Hop,Wisin & Yandel,Me Estas Tentando,60,0.811,0.913,115.995,0.777,Popular
Hip-Hop,Jadakiss,U Make Me Wanna,51,0.533,0.822,109.711,0.576,Popular
Hip-Hop,Rahat Fateh Ali Khan,"Tere Bin (From ""Simmba"")",60,0.649,0.716,86.949,0.639,Popular
Hip-Hop,Gunna,Don’t Give Up,51,0.81,0.446,153.115,0.467,Popular
Hip-Hop,Wisin & Yandel,Me Dañas la Mente,59,0.656,0.643,179.772,0.385,Popular
Hip-Hop,Immortal Technique,Obnoxious,51,0.644,0.781,75.832,0.96,Popular
Hip-Hop,Tyga,Train 4 This,57,0.906,0.474,124.979,0.204,Popular
Hip-Hop,Busta Rhymes,Get It (feat. Missy Elliott & Kelly Rowland),51,0.731,0.804,137.385,0.646,Popular
Hip-Hop,070 Shake,Glitter,52,0.672,0.622,108.052,0.375,Popular
Hip-Hop,Tyga,Lil Porsche,57,0.801,0.514,159.979,0.371,Popular
Hip-Hop,Khea,Vete,66,0.619,0.563,139.653,0.25,Muito Popular
Hip-Hop,Jaden Smith,Ten Ten,52,0.68,0.58,139.975,0.664,Popular
Hip-Hop,Rae Sremmurd,Just Like Us,52,0.808,0.471,143.978,0.451,Popular
Hip-Hop,Sheck Wes,Jiggy On The Shits,52,0.649,0.673,157.968,0.719,Popular
Hip-Hop,Aventura,Cuando Volveras,56,0.868,0.577,126.0,0.899,Popular
Hip-Hop,"nothing,nowhere.",Houdini,52,0.576,0.504,129.903,0.169,Popular
Hip-Hop,Giggs,187,61,0.807,0.808,119.994,0.31,Popular
Hip-Hop,Missy Elliott,Sock It 2 Me (feat. Da Brat),52,0.874,0.498,81.998,0.599,Popular
Hip-Hop,GNAR,I Don't Sell Dope,51,0.836,0.715,125.969,0.661,Popular
Hip-Hop,Caleborate,4 Willem,52,0.708,0.583,82.105,0.676,Popular
Hip-Hop,Eminem,Baby,53,0.777,0.89,93.861,0.829,Popular
Hip-Hop,Daddy Yankee,Impacto,60,0.794,0.864,100.516,0.9,Popular
Hip-Hop,Psymun,NIGHT OWL,52,0.402,0.786,79.866,0.862,Popular
Hip-Hop,PnB Rock,iRun (feat. Lil Yachty),51,0.732,0.497,130.102,0.116,Popular
Hip-Hop,$uicideBoy$,AM/PM,52,0.701,0.555,200.115,0.34,Popular
Hip-Hop,Daddy Yankee,Salgo Pa' la Calle,64,0.617,0.771,180.002,0.553,Popular
Hip-Hop,Ghostemane,Ballgag,55,0.64,0.607,115.024,0.0415,Popular
Hip-Hop,Big L,Da Graveyard,52,0.813,0.757,92.996,0.646,Popular
Hip-Hop,Kankick,Just Methods,54,0.794,0.364,93.025,0.471,Popular
Hip-Hop,Kodak Black,Reminiscing (feat. A Boogie Wit Da Hoodie),51,0.577,0.611,150.111,0.182,Popular
Hip-Hop,PnB Rock,Fleek,52,0.586,0.783,87.469,0.461,Popular
Hip-Hop,The Notorious B.I.G.,Rap Phenomenon (feat. Redman & Method Man),52,0.557,0.851,172.678,0.86,Popular
Hip-Hop,Ice Cube,The Nigga Ya Love To Hate,52,0.855,0.726,109.842,0.56,Popular
Hip-Hop,Olamide,Motigbana,58,0.855,0.805,95.008,0.604,Popular
Hip-Hop,Jaden Smith,Rapper,53,0.711,0.842,139.98,0.501,Popular
Hip-Hop,"Tito ""El Bambino""",Siente El Boom,66,0.804,0.745,95.024,0.512,Muito Popular
Hip-Hop,Zaytoven,3 Way,51,0.837,0.415,137.503,0.301,Popular
Hip-Hop,Juicy J,On & On (feat. Tory Lanez & Belly),51,0.736,0.581,126.006,0.48,Popular
Hip-Hop,Yung Bans,Did That Did That,51,0.641,0.616,160.079,0.0911,Popular
Hip-Hop,88GLAM,Big Ship,52,0.752,0.64,154.992,0.466,Popular
Hip-Hop,$uicideBoy$,It's Hard To Win When You Always Lose,53,0.683,0.59,159.998,0.316,Popular
Hip-Hop,Shy Glizzy,Super Freak (feat. Lil Uzi Vert),52,0.785,0.864,139.975,0.813,Popular
Hip-Hop,Watsky,Feels Alright,51,0.642,0.737,90.415,0.362,Popular
